,,,,,,
RXCUI_IN,STR,CUI,ATC,NDDF,CODE,HSP
17268,alclometasone dipropionate,C0051113,,2204,556,0
17300,alfuzosin,C0051150,G04CA01,5431,600,0
17300,alfuzosin,C0051150,G04CA01,5431,788.62,0
17300,alfuzosin,C0051150,G04CA01,5431,600,1
17300,alfuzosin,C0051150,G04CA01,5431,600.9,0
17300,alfuzosin,C0051150,G04CA01,5431,600.9,0
17300,alfuzosin,C0051150,G04CA01,5431,600.2,0
17300,alfuzosin,C0051150,G04CA01,5431,997.91,0
17300,alfuzosin,C0051150,G04CA01,5431,788.1,0
17300,alfuzosin,C0051150,G04CA01,5431,788.21,0
17300,alfuzosin,C0051150,G04CA01,5431,401-405.99,0
17300,alfuzosin,C0051150,G04CA01,5431,788.2,0
17300,alfuzosin,C0051150,G04CA01,5431,780-789.99,0
17300,alfuzosin,C0051150,G04CA01,5431,788.41,0
17300,alfuzosin,C0051150,G04CA01,5431,788.69,0
17300,alfuzosin,C0051150,G04CA01,5431,401.9,0
17300,alfuzosin,C0051150,G04CA01,5431,788.2,0
17618,aluminum phosphate,C0051519,A02AB03,1126,307.3,0
17621,aluminum sulfate,C0051522,,1936,709.09,0
17621,aluminum sulfate,C0051522,,1936,204,0
17621,aluminum sulfate,C0051522,,1936,455,0
17621,aluminum sulfate,C0051522,,1936,796.4,0
17621,aluminum sulfate,C0051522,,1936,90.52,0
17621,aluminum sulfate,C0051522,,1936,70.1,0
17621,aluminum sulfate,C0051522,,1936,307.3,0
17621,aluminum sulfate,C0051522,,1936,455.6,0
17621,aluminum sulfate,C0051522,,1936,729.99,0
17621,aluminum sulfate,C0051522,,1936,E928.9,0
17621,aluminum sulfate,C0051522,,1936,519.9,0
17621,aluminum sulfate,C0051522,,1936,70.3,0
17621,aluminum sulfate,C0051522,,1936,V62.29,0
17621,aluminum sulfate,C0051522,,1936,995.86,0
17621,aluminum sulfate,C0051522,,1936,463,0
17621,aluminum sulfate,C0051522,,1936,496,0
17621,aluminum sulfate,C0051522,,1936,528.2,0
17621,aluminum sulfate,C0051522,,1936,787.99,0
17621,aluminum sulfate,C0051522,,1936,89.8,0
17621,aluminum sulfate,C0051522,,1936,459,0
17621,aluminum sulfate,C0051522,,1936,136.9,0
17621,aluminum sulfate,C0051522,,1936,959.9,0
17652,amcinonide,C0051556,D07AC11,2202,709.9,1
17652,amcinonide,C0051556,D07AC11,2202,691.8,0
17652,amcinonide,C0051556,D07AC11,2202,692.9,1
17652,amcinonide,C0051556,D07AC11,2202,698.9,0
17767,amlodipine,C0051696,C08CA01,3672,786.5,0
17767,amlodipine,C0051696,C08CA01,3672,253.5,0
17767,amlodipine,C0051696,C08CA01,3672,276.9,0
17767,amlodipine,C0051696,C08CA01,3672,414,0
17767,amlodipine,C0051696,C08CA01,3672,428,0
17767,amlodipine,C0051696,C08CA01,3672,783.9,0
17767,amlodipine,C0051696,C08CA01,3672,250,0
17767,amlodipine,C0051696,C08CA01,3672,301.9,0
17767,amlodipine,C0051696,C08CA01,3672,413,1
17767,amlodipine,C0051696,C08CA01,3672,447.9,0
17767,amlodipine,C0051696,C08CA01,3672,997.91,1
17767,amlodipine,C0051696,C08CA01,3672,429.9,0
17767,amlodipine,C0051696,C08CA01,3672,592,0
17767,amlodipine,C0051696,C08CA01,3672,250,0
17767,amlodipine,C0051696,C08CA01,3672,783.21,0
17767,amlodipine,C0051696,C08CA01,3672,276.69,0
17767,amlodipine,C0051696,C08CA01,3672,458,0
17767,amlodipine,C0051696,C08CA01,3672,401-405.99,1
17767,amlodipine,C0051696,C08CA01,3672,786.5,1
17767,amlodipine,C0051696,C08CA01,3672,428,0
17767,amlodipine,C0051696,C08CA01,3672,414,0
17767,amlodipine,C0051696,C08CA01,3672,458.9,0
17767,amlodipine,C0051696,C08CA01,3672,434.91,0
17767,amlodipine,C0051696,C08CA01,3672,428.9,0
17767,amlodipine,C0051696,C08CA01,3672,413.9,1
17767,amlodipine,C0051696,C08CA01,3672,429.2,0
17767,amlodipine,C0051696,C08CA01,3672,413.1,1
17767,amlodipine,C0051696,C08CA01,3672,593.9,0
17767,amlodipine,C0051696,C08CA01,3672,410.9,0
17767,amlodipine,C0051696,C08CA01,3672,401.9,1
17767,amlodipine,C0051696,C08CA01,3672,272.4,0
17767,amlodipine,C0051696,C08CA01,3672,797,0
17767,amlodipine,C0051696,C08CA01,3672,250.4,0
17767,amlodipine,C0051696,C08CA01,3672,401,0
17941,anisindione,C0051919,,2091,309.83,0
17941,anisindione,C0051919,,2091,444.9,1
17941,anisindione,C0051919,,2091,453.9,1
17941,anisindione,C0051919,,2091,288.2,0
17941,anisindione,C0051919,,2091,995.2,0
17941,anisindione,C0051919,,2091,415.19,1
17941,anisindione,C0051919,,2091,410.9,1
17941,anisindione,C0051919,,2091,459.9,1
17941,anisindione,C0051919,,2091,427.31,1
18330,arsenic trioxide,C0052416,L01XX27,7172,205,0
18330,arsenic trioxide,C0052416,L01XX27,7172,208,1
18330,arsenic trioxide,C0052416,L01XX27,7172,205,1
18330,arsenic trioxide,C0052416,L01XX27,7172,977.9,0
18330,arsenic trioxide,C0052416,L01XX27,7172,208.9,1
18330,arsenic trioxide,C0052416,L01XX27,7172,208.9,1
18330,arsenic trioxide,C0052416,L01XX27,7172,279.49,0
18330,arsenic trioxide,C0052416,L01XX27,7172,205.9,0
18330,arsenic trioxide,C0052416,L01XX27,7172,205,1
18330,arsenic trioxide,C0052416,L01XX27,7172,88.7,0
18330,arsenic trioxide,C0052416,L01XX27,7172,89.8,0
18330,arsenic trioxide,C0052416,L01XX27,7172,205.9,0
18343,artemether,C0052429,P01BE02,9714,120,0
18343,artemether,C0052429,P01BE02,9714,84.2,1
18343,artemether,C0052429,P01BE02,9714,191.9,0
18343,artemether,C0052429,P01BE02,9714,84.6,1
18343,artemether,C0052429,P01BE02,9714,V49.89,0
18343,artemether,C0052429,P01BE02,9714,729.9,0
18343,artemether,C0052429,P01BE02,9714,204,0
18343,artemether,C0052429,P01BE02,9714,E888.9,0
18343,artemether,C0052429,P01BE02,9714,121.9,0
18343,artemether,C0052429,P01BE02,9714,84,1
18343,artemether,C0052429,P01BE02,9714,128.9,0
18343,artemether,C0052429,P01BE02,9714,136.9,1
18343,artemether,C0052429,P01BE02,9714,780.6,0
18343,artemether,C0052429,P01BE02,9714,V22.2,0
18343,artemether,C0052429,P01BE02,9714,120.9,0
18343,artemether,C0052429,P01BE02,9714,239.7,0
18343,artemether,C0052429,P01BE02,9714,84,0
18343,artemether,C0052429,P01BE02,9714,120-129.99,0
18451,astaxanthin,C0052565,,13263,E888.9,0
18451,astaxanthin,C0052565,,13263,V49.89,0
18451,astaxanthin,C0052565,,13263,99.84,0
18451,astaxanthin,C0052565,,13263,88.7,0
18451,astaxanthin,C0052565,,13263,799.89,0
18469,sparfloxacin,C0052585,J01MA09,5789,41.1,1
18469,sparfloxacin,C0052585,J01MA09,5789,79.98,1
18469,sparfloxacin,C0052585,J01MA09,5789,41.9,0
18469,sparfloxacin,C0052585,J01MA09,5789,41,1
18469,sparfloxacin,C0052585,J01MA09,5789,41.6,1
18469,sparfloxacin,C0052585,J01MA09,5789,41.49,1
18469,sparfloxacin,C0052585,J01MA09,5789,486,1
18469,sparfloxacin,C0052585,J01MA09,5789,41.85,1
18469,sparfloxacin,C0052585,J01MA09,5789,799.89,0
18469,sparfloxacin,C0052585,J01MA09,5789,251.5,0
18469,sparfloxacin,C0052585,J01MA09,5789,3.9,1
18516,attapulgite,C0052657,A07BC04,2542,9.2,0
18516,attapulgite,C0052657,A07BC04,2542,331.81,0
18516,attapulgite,C0052657,A07BC04,2542,787.91,1
18516,attapulgite,C0052657,A07BC04,2542,780.79,0
18516,attapulgite,C0052657,A07BC04,2542,569.9,0
18516,attapulgite,C0052657,A07BC04,2542,787.1,1
18516,attapulgite,C0052657,A07BC04,2542,536.8,1
18516,attapulgite,C0052657,A07BC04,2542,694.4,0
18516,attapulgite,C0052657,A07BC04,2542,531.9,0
18516,attapulgite,C0052657,A07BC04,2542,52,0
18516,attapulgite,C0052657,A07BC04,2542,E007.6,0
18516,attapulgite,C0052657,A07BC04,2542,531,0
18516,attapulgite,C0052657,A07BC04,2542,787.02,0
18516,attapulgite,C0052657,A07BC04,2542,787.7,1
18516,attapulgite,C0052657,A07BC04,2542,781.99,0
18516,attapulgite,C0052657,A07BC04,2542,52.9,0
18516,attapulgite,C0052657,A07BC04,2542,89.8,0
18516,attapulgite,C0052657,A07BC04,2542,V07.0,0
18516,attapulgite,C0052657,A07BC04,2542,797,0
18516,attapulgite,C0052657,A07BC04,2542,799.89,0
18516,attapulgite,C0052657,A07BC04,2542,79.99,0
18600,azatadine,C0052759,R06AX09,4805,708,1
18600,azatadine,C0052759,R06AX09,4805,708.9,1
18600,azatadine,C0052759,R06AX09,4805,477.9,1
18602,azelaic acid,C0052761,D10AX03,3930,706.1,1
18602,azelaic acid,C0052761,D10AX03,3930,709.09,0
18602,azelaic acid,C0052761,D10AX03,3930,695.3,1
18602,azelaic acid,C0052761,D10AX03,3930,796.4,0
18602,azelaic acid,C0052761,D10AX03,3930,709,0
18602,azelaic acid,C0052761,D10AX03,3930,686.9,0
18602,azelaic acid,C0052761,D10AX03,3930,782.62,0
18602,azelaic acid,C0052761,D10AX03,3930,695.9,0
18602,azelaic acid,C0052761,D10AX03,3930,709.9,1
18602,azelaic acid,C0052761,D10AX03,3930,136.9,0
18602,azelaic acid,C0052761,D10AX03,3930,695,0
18603,azelastine,C0052762,S01GX07,3931,478.19,1
18603,azelastine,C0052762,S01GX07,3931,784.99,1
18603,azelastine,C0052762,S01GX07,3931,472,1
18603,azelastine,C0052762,S01GX07,3931,780.79,0
18603,azelastine,C0052762,S01GX07,3931,493.9,0
18603,azelastine,C0052762,S01GX07,3931,372.03,0
18603,azelastine,C0052762,S01GX07,3931,372.39,0
18603,azelastine,C0052762,S01GX07,3931,493,0
18603,azelastine,C0052762,S01GX07,3931,493.9,0
18603,azelastine,C0052762,S01GX07,3931,477,0
18603,azelastine,C0052762,S01GX07,3931,477,1
18603,azelastine,C0052762,S01GX07,3931,780-789.99,0
18603,azelastine,C0052762,S01GX07,3931,89.8,0
18603,azelastine,C0052762,S01GX07,3931,379.99,0
18603,azelastine,C0052762,S01GX07,3931,780.99,0
18603,azelastine,C0052762,S01GX07,3931,784.91,1
18603,azelastine,C0052762,S01GX07,3931,698.9,1
18603,azelastine,C0052762,S01GX07,3931,372.3,0
18603,azelastine,C0052762,S01GX07,3931,372.14,1
18603,azelastine,C0052762,S01GX07,3931,797,0
18603,azelastine,C0052762,S01GX07,3931,477.9,1
18603,azelastine,C0052762,R06AX19,3931,478.19,1
18603,azelastine,C0052762,R06AX19,3931,784.99,1
18603,azelastine,C0052762,R06AX19,3931,472,1
18603,azelastine,C0052762,R06AX19,3931,780.79,0
18603,azelastine,C0052762,R06AX19,3931,493.9,0
18603,azelastine,C0052762,R06AX19,3931,372.03,0
18603,azelastine,C0052762,R06AX19,3931,372.39,0
18603,azelastine,C0052762,R06AX19,3931,493,0
18603,azelastine,C0052762,R06AX19,3931,493.9,0
18603,azelastine,C0052762,R06AX19,3931,477,0
18603,azelastine,C0052762,R06AX19,3931,477,1
18603,azelastine,C0052762,R06AX19,3931,780-789.99,0
18603,azelastine,C0052762,R06AX19,3931,89.8,0
18603,azelastine,C0052762,R06AX19,3931,379.99,0
18603,azelastine,C0052762,R06AX19,3931,780.99,0
18603,azelastine,C0052762,R06AX19,3931,784.91,1
18603,azelastine,C0052762,R06AX19,3931,698.9,1
18603,azelastine,C0052762,R06AX19,3931,372.3,0
18603,azelastine,C0052762,R06AX19,3931,372.14,1
18603,azelastine,C0052762,R06AX19,3931,797,0
18603,azelastine,C0052762,R06AX19,3931,477.9,1
18603,azelastine,C0052762,R01AC03,3931,478.19,1
18603,azelastine,C0052762,R01AC03,3931,784.99,1
18603,azelastine,C0052762,R01AC03,3931,472,1
18603,azelastine,C0052762,R01AC03,3931,780.79,0
18603,azelastine,C0052762,R01AC03,3931,493.9,0
18603,azelastine,C0052762,R01AC03,3931,372.03,0
18603,azelastine,C0052762,R01AC03,3931,372.39,0
18603,azelastine,C0052762,R01AC03,3931,493,0
18603,azelastine,C0052762,R01AC03,3931,493.9,0
18603,azelastine,C0052762,R01AC03,3931,477,0
18603,azelastine,C0052762,R01AC03,3931,477,1
18603,azelastine,C0052762,R01AC03,3931,780-789.99,0
18603,azelastine,C0052762,R01AC03,3931,89.8,0
18603,azelastine,C0052762,R01AC03,3931,379.99,0
18603,azelastine,C0052762,R01AC03,3931,780.99,0
18603,azelastine,C0052762,R01AC03,3931,784.91,1
18603,azelastine,C0052762,R01AC03,3931,698.9,1
18603,azelastine,C0052762,R01AC03,3931,372.3,0
18603,azelastine,C0052762,R01AC03,3931,372.14,1
18603,azelastine,C0052762,R01AC03,3931,797,0
18603,azelastine,C0052762,R01AC03,3931,477.9,1
18631,azithromycin,C0052796,J01FA10,3635,483,1
18631,azithromycin,C0052796,J01FA10,3635,84.6,0
18631,azithromycin,C0052796,J01FA10,3635,759,0
18631,azithromycin,C0052796,J01FA10,3635,493.9,0
18631,azithromycin,C0052796,J01FA10,3635,9.2,0
18631,azithromycin,C0052796,J01FA10,3635,614.9,1
18631,azithromycin,C0052796,J01FA10,3635,99.9,1
18631,azithromycin,C0052796,J01FA10,3635,88,0
18631,azithromycin,C0052796,J01FA10,3635,790.7,0
18631,azithromycin,C0052796,J01FA10,3635,84.2,0
18631,azithromycin,C0052796,J01FA10,3635,41.1,1
18631,azithromycin,C0052796,J01FA10,3635,390,0
18631,azithromycin,C0052796,J01FA10,3635,99.2,0
18631,azithromycin,C0052796,J01FA10,3635,88.81,1
18631,azithromycin,C0052796,J01FA10,3635,390-392.99,0
18631,azithromycin,C0052796,J01FA10,3635,277,0
18631,azithromycin,C0052796,J01FA10,3635,796.4,0
18631,azithromycin,C0052796,J01FA10,3635,626.4,0
18631,azithromycin,C0052796,J01FA10,3635,041.9|421.0,1
18631,azithromycin,C0052796,J01FA10,3635,461.9,1
18631,azithromycin,C0052796,J01FA10,3635,314,0
18631,azithromycin,C0052796,J01FA10,3635,98,0
18631,azithromycin,C0052796,J01FA10,3635,483.1,0
18631,azithromycin,C0052796,J01FA10,3635,9,0
18631,azithromycin,C0052796,J01FA10,3635,490,0
18631,azithromycin,C0052796,J01FA10,3635,79.98,1
18631,azithromycin,C0052796,J01FA10,3635,462,1
18631,azithromycin,C0052796,J01FA10,3635,780.79,0
18631,azithromycin,C0052796,J01FA10,3635,100,0
18631,azithromycin,C0052796,J01FA10,3635,463,1
18631,azithromycin,C0052796,J01FA10,3635,98.89,0
18631,azithromycin,C0052796,J01FA10,3635,41,1
18631,azithromycin,C0052796,J01FA10,3635,380.1,0
18631,azithromycin,C0052796,J01FA10,3635,98,0
18631,azithromycin,C0052796,J01FA10,3635,41.11,0
18631,azithromycin,C0052796,J01FA10,3635,41.81,0
18631,azithromycin,C0052796,J01FA10,3635,99,1
18631,azithromycin,C0052796,J01FA10,3635,84,0
18631,azithromycin,C0052796,J01FA10,3635,493,0
18631,azithromycin,C0052796,J01FA10,3635,478.2,0
18631,azithromycin,C0052796,J01FA10,3635,686.9,1
18631,azithromycin,C0052796,J01FA10,3635,31.8,1
18631,azithromycin,C0052796,J01FA10,3635,1,0
18631,azithromycin,C0052796,J01FA10,3635,41.9,0
18631,azithromycin,C0052796,J01FA10,3635,34,1
18631,azithromycin,C0052796,J01FA10,3635,707.9,0
18631,azithromycin,C0052796,J01FA10,3635,97.9,0
18631,azithromycin,C0052796,J01FA10,3635,130,0
18631,azithromycin,C0052796,J01FA10,3635,314,0
18631,azithromycin,C0052796,J01FA10,3635,382.9,1
18631,azithromycin,C0052796,J01FA10,3635,279.3,0
18631,azithromycin,C0052796,J01FA10,3635,130.9,0
18631,azithromycin,C0052796,J01FA10,3635,31.9,1
18631,azithromycin,C0052796,J01FA10,3635,1,0
18631,azithromycin,C0052796,J01FA10,3635,518.89,1
18631,azithromycin,C0052796,J01FA10,3635,625.4,0
18631,azithromycin,C0052796,J01FA10,3635,682.9,1
18631,azithromycin,C0052796,J01FA10,3635,487.1,0
18631,azithromycin,C0052796,J01FA10,3635,496,0
18631,azithromycin,C0052796,J01FA10,3635,88.82,0
18631,azithromycin,C0052796,J01FA10,3635,486,1
18631,azithromycin,C0052796,J01FA10,3635,614-616.99,1
18631,azithromycin,C0052796,J01FA10,3635,41.85,1
18631,azithromycin,C0052796,J01FA10,3635,493.9,0
18631,azithromycin,C0052796,J01FA10,3635,042-042.99,0
18631,azithromycin,C0052796,J01FA10,3635,1.9,0
18631,azithromycin,C0052796,J01FA10,3635,519.8,0
18631,azithromycin,C0052796,J01FA10,3635,100.9,0
18631,azithromycin,C0052796,J01FA10,3635,799.9,0
18631,azithromycin,C0052796,J01FA10,3635,33,0
18631,azithromycin,C0052796,J01FA10,3635,277,0
18631,azithromycin,C0052796,J01FA10,3635,780.6,0
18631,azithromycin,C0052796,J01FA10,3635,42,0
18631,azithromycin,C0052796,J01FA10,3635,136.9,1
18631,azithromycin,C0052796,J01FA10,3635,372.3,0
18631,azithromycin,C0052796,J01FA10,3635,799.89,1
18631,azithromycin,C0052796,J01FA10,3635,597.8,1
18631,azithromycin,C0052796,J01FA10,3635,616.9,1
18631,azithromycin,C0052796,J01FA10,3635,81.2,0
18631,azithromycin,C0052796,J01FA10,3635,487,0
18631,azithromycin,C0052796,J01FA10,3635,2,0
18631,azithromycin,C0052796,J01FA10,3635,99.4,0
18631,azithromycin,C0052796,J01FA10,3635,3.9,0
18631,azithromycin,C0052796,S01AA26,3635,483,1
18631,azithromycin,C0052796,S01AA26,3635,84.6,0
18631,azithromycin,C0052796,S01AA26,3635,759,0
18631,azithromycin,C0052796,S01AA26,3635,493.9,0
18631,azithromycin,C0052796,S01AA26,3635,9.2,0
18631,azithromycin,C0052796,S01AA26,3635,614.9,1
18631,azithromycin,C0052796,S01AA26,3635,99.9,1
18631,azithromycin,C0052796,S01AA26,3635,88,0
18631,azithromycin,C0052796,S01AA26,3635,790.7,0
18631,azithromycin,C0052796,S01AA26,3635,84.2,0
18631,azithromycin,C0052796,S01AA26,3635,41.1,1
18631,azithromycin,C0052796,S01AA26,3635,390,0
18631,azithromycin,C0052796,S01AA26,3635,99.2,0
18631,azithromycin,C0052796,S01AA26,3635,88.81,1
18631,azithromycin,C0052796,S01AA26,3635,390-392.99,0
18631,azithromycin,C0052796,S01AA26,3635,277,0
18631,azithromycin,C0052796,S01AA26,3635,796.4,0
18631,azithromycin,C0052796,S01AA26,3635,626.4,0
18631,azithromycin,C0052796,S01AA26,3635,041.9|421.0,1
18631,azithromycin,C0052796,S01AA26,3635,461.9,1
18631,azithromycin,C0052796,S01AA26,3635,314,0
18631,azithromycin,C0052796,S01AA26,3635,98,0
18631,azithromycin,C0052796,S01AA26,3635,483.1,0
18631,azithromycin,C0052796,S01AA26,3635,9,0
18631,azithromycin,C0052796,S01AA26,3635,490,0
18631,azithromycin,C0052796,S01AA26,3635,79.98,1
18631,azithromycin,C0052796,S01AA26,3635,462,1
18631,azithromycin,C0052796,S01AA26,3635,780.79,0
18631,azithromycin,C0052796,S01AA26,3635,100,0
18631,azithromycin,C0052796,S01AA26,3635,463,1
18631,azithromycin,C0052796,S01AA26,3635,98.89,0
18631,azithromycin,C0052796,S01AA26,3635,41,1
18631,azithromycin,C0052796,S01AA26,3635,380.1,0
18631,azithromycin,C0052796,S01AA26,3635,98,0
18631,azithromycin,C0052796,S01AA26,3635,41.11,0
18631,azithromycin,C0052796,S01AA26,3635,41.81,0
18631,azithromycin,C0052796,S01AA26,3635,99,1
18631,azithromycin,C0052796,S01AA26,3635,84,0
18631,azithromycin,C0052796,S01AA26,3635,493,0
18631,azithromycin,C0052796,S01AA26,3635,478.2,0
18631,azithromycin,C0052796,S01AA26,3635,686.9,1
18631,azithromycin,C0052796,S01AA26,3635,31.8,1
18631,azithromycin,C0052796,S01AA26,3635,1,0
18631,azithromycin,C0052796,S01AA26,3635,41.9,0
18631,azithromycin,C0052796,S01AA26,3635,34,1
18631,azithromycin,C0052796,S01AA26,3635,707.9,0
18631,azithromycin,C0052796,S01AA26,3635,97.9,0
18631,azithromycin,C0052796,S01AA26,3635,130,0
18631,azithromycin,C0052796,S01AA26,3635,314,0
18631,azithromycin,C0052796,S01AA26,3635,382.9,1
18631,azithromycin,C0052796,S01AA26,3635,279.3,0
18631,azithromycin,C0052796,S01AA26,3635,130.9,0
18631,azithromycin,C0052796,S01AA26,3635,31.9,1
18631,azithromycin,C0052796,S01AA26,3635,1,0
18631,azithromycin,C0052796,S01AA26,3635,518.89,1
18631,azithromycin,C0052796,S01AA26,3635,625.4,0
18631,azithromycin,C0052796,S01AA26,3635,682.9,1
18631,azithromycin,C0052796,S01AA26,3635,487.1,0
18631,azithromycin,C0052796,S01AA26,3635,496,0
18631,azithromycin,C0052796,S01AA26,3635,88.82,0
18631,azithromycin,C0052796,S01AA26,3635,486,1
18631,azithromycin,C0052796,S01AA26,3635,614-616.99,1
18631,azithromycin,C0052796,S01AA26,3635,41.85,1
18631,azithromycin,C0052796,S01AA26,3635,493.9,0
18631,azithromycin,C0052796,S01AA26,3635,042-042.99,0
18631,azithromycin,C0052796,S01AA26,3635,1.9,0
18631,azithromycin,C0052796,S01AA26,3635,519.8,0
18631,azithromycin,C0052796,S01AA26,3635,100.9,0
18631,azithromycin,C0052796,S01AA26,3635,799.9,0
18631,azithromycin,C0052796,S01AA26,3635,33,0
18631,azithromycin,C0052796,S01AA26,3635,277,0
18631,azithromycin,C0052796,S01AA26,3635,780.6,0
18631,azithromycin,C0052796,S01AA26,3635,42,0
18631,azithromycin,C0052796,S01AA26,3635,136.9,1
18631,azithromycin,C0052796,S01AA26,3635,372.3,0
18631,azithromycin,C0052796,S01AA26,3635,799.89,1
18631,azithromycin,C0052796,S01AA26,3635,597.8,1
18631,azithromycin,C0052796,S01AA26,3635,616.9,1
18631,azithromycin,C0052796,S01AA26,3635,81.2,0
18631,azithromycin,C0052796,S01AA26,3635,487,0
18631,azithromycin,C0052796,S01AA26,3635,2,0
18631,azithromycin,C0052796,S01AA26,3635,99.4,0
18631,azithromycin,C0052796,S01AA26,3635,3.9,0
18687,bacampicillin,C0052865,J01CA06,4839,98.89,1
18687,bacampicillin,C0052865,J01CA06,4839,98,1
18687,bacampicillin,C0052865,J01CA06,4839,41,1
18687,bacampicillin,C0052865,J01CA06,4839,27,1
18687,bacampicillin,C0052865,J01CA06,4839,41.49,1
18687,bacampicillin,C0052865,J01CA06,4839,519.8,1
18687,bacampicillin,C0052865,J01CA06,4839,41.85,1
18687,bacampicillin,C0052865,J01CA06,4839,599,1
18747,balsalazide,C0052940,A07EC04,7156,556.8,1
18747,balsalazide,C0052940,A07EC04,7156,707.9,0
18747,balsalazide,C0052940,A07EC04,7156,787.91,0
18747,balsalazide,C0052940,A07EC04,7156,556.9,1
18747,balsalazide,C0052940,A07EC04,7156,558.9,1
18747,balsalazide,C0052940,A07EC04,7156,789,0
18747,balsalazide,C0052940,A07EC04,7156,787.7,0
18747,balsalazide,C0052940,A07EC04,7156,556,1
18789,basic aluminum carbonate gel,C0052993,,1124,585.6,1
18789,basic aluminum carbonate gel,C0052993,,1124,578,1
18789,basic aluminum carbonate gel,C0052993,,1124,531,1
18789,basic aluminum carbonate gel,C0052993,,1124,578.9,1
18789,basic aluminum carbonate gel,C0052993,,1124,585.9,1
18789,basic aluminum carbonate gel,C0052993,,1124,586,1
18789,basic aluminum carbonate gel,C0052993,,1124,536.8,1
18789,basic aluminum carbonate gel,C0052993,,1124,531.9,1
18789,basic aluminum carbonate gel,C0052993,,1124,532.9,1
18789,basic aluminum carbonate gel,C0052993,,1124,787.1,1
18789,basic aluminum carbonate gel,C0052993,,1124,532,1
18789,basic aluminum carbonate gel,C0052993,,1124,530.11,1
18789,basic aluminum carbonate gel,C0052993,,1124,530.81,1
18867,benazepril,C0053091,C09AA07,3597,585.6,0
18867,benazepril,C0053091,C09AA07,3597,288.09,0
18867,benazepril,C0053091,C09AA07,3597,586,0
18867,benazepril,C0053091,C09AA07,3597,428,1
18867,benazepril,C0053091,C09AA07,3597,585.9,0
18867,benazepril,C0053091,C09AA07,3597,997.91,1
18867,benazepril,C0053091,C09AA07,3597,995.1,0
18867,benazepril,C0053091,C09AA07,3597,288.8,0
18867,benazepril,C0053091,C09AA07,3597,401-405.99,1
18867,benazepril,C0053091,C09AA07,3597,429.3,1
18867,benazepril,C0053091,C09AA07,3597,799.9,0
18867,benazepril,C0053091,C09AA07,3597,593.9,0
18867,benazepril,C0053091,C09AA07,3597,459.9,0
18867,benazepril,C0053091,C09AA07,3597,401.9,1
18867,benazepril,C0053091,C09AA07,3597,250.4,1
18896,bentiromide,C0053122,V04CK03,1240,784,0
18896,bentiromide,C0053122,V04CK03,1240,577.9,1
18896,bentiromide,C0053122,V04CK03,1240,577,1
18896,bentiromide,C0053122,V04CK03,1240,536.9,0
18927,benztropine mesylate,C0053156,,1647,781,0
18927,benztropine mesylate,C0053156,,1647,332,1
18927,benztropine mesylate,C0053156,,1647,780-789.99,0
18927,benztropine mesylate,C0053156,,1647,332,1
18989,benzoic acid,C0053225,,2878,111,0
18989,benzoic acid,C0053225,,2878,276.51,0
18989,benzoic acid,C0053225,,2878,111.9,0
18989,benzoic acid,C0053225,,2878,110.4,0
18989,benzoic acid,C0053225,,2878,781.2,0
18989,benzoic acid,C0053225,,2878,89.8,0
18989,benzoic acid,C0053225,,2878,136.9,0
18989,benzoic acid,C0053225,,2878,V60.2,0
18989,benzoic acid,C0053225,,4936,111,0
18989,benzoic acid,C0053225,,4936,276.51,0
18989,benzoic acid,C0053225,,4936,111.9,0
18989,benzoic acid,C0053225,,4936,110.4,0
18989,benzoic acid,C0053225,,4936,781.2,0
18989,benzoic acid,C0053225,,4936,89.8,0
18989,benzoic acid,C0053225,,4936,136.9,0
18989,benzoic acid,C0053225,,4936,V60.2,0
18989,benzoic acid,C0053225,,2906,111,0
18989,benzoic acid,C0053225,,2906,276.51,0
18989,benzoic acid,C0053225,,2906,111.9,0
18989,benzoic acid,C0053225,,2906,110.4,0
18989,benzoic acid,C0053225,,2906,781.2,0
18989,benzoic acid,C0053225,,2906,89.8,0
18989,benzoic acid,C0053225,,2906,136.9,0
18989,benzoic acid,C0053225,,2906,V60.2,0
18989,benzoic acid,C0053225,,3193,111,0
18989,benzoic acid,C0053225,,3193,276.51,0
18989,benzoic acid,C0053225,,3193,111.9,0
18989,benzoic acid,C0053225,,3193,110.4,0
18989,benzoic acid,C0053225,,3193,781.2,0
18989,benzoic acid,C0053225,,3193,89.8,0
18989,benzoic acid,C0053225,,3193,136.9,0
18989,benzoic acid,C0053225,,3193,V60.2,0
18993,benzonatate,C0053229,R05DB01,1663,462,0
18993,benzonatate,C0053229,R05DB01,1663,786.8,1
18993,benzonatate,C0053229,R05DB01,1663,490,0
18993,benzonatate,C0053229,R05DB01,1663,492.8,0
18993,benzonatate,C0053229,R05DB01,1663,493,0
18993,benzonatate,C0053229,R05DB01,1663,493.9,0
18993,benzonatate,C0053229,R05DB01,1663,528.9,0
18993,benzonatate,C0053229,R05DB01,1663,493.9,0
18993,benzonatate,C0053229,R05DB01,1663,486,0
18993,benzonatate,C0053229,R05DB01,1663,487.1,0
18993,benzonatate,C0053229,R05DB01,1663,492,0
18993,benzonatate,C0053229,R05DB01,1663,786.2,1
18993,benzonatate,C0053229,R05DB01,1663,784.1,0
18993,benzonatate,C0053229,R05DB01,1663,780.2,0
18993,benzonatate,C0053229,R05DB01,1663,487,0
19008,benzthiazide,C0053245,,2298,829,0
